760366330840784**|친구와 같이 트윈룩으로 구매했습니당~~끈도 다양한곳에해도 되서 너무 좋았습니다 너무만족해요!
momin20**|학교에 들고다니려고 샀다가 사이즈가 좀 작은것 같아서 걱정했는데 다행히도 교재가 다 무리없이 들어가서 너무 좋았어요 ! 밑에 통이커서 무엇이든 부담없이 넣을 수 있어서 좋더라고요ㅠㅠ 다만 어깨 매는 줄이 너무 길어서 따로 구멍을 뚫어야했어요ㅠㅠ 주링긴점 배고는 다 너무 만족하고 들고다니고 있습니당! 디자인도 깔끔하게 너무 이쁘네용♡
momin20**|예뻐요 !지퍼 올리기가 약간 힘들었지만..하핳 아 그리고 체크무늬가 진헌 체크 무늬가 아니었어요 ! 음..뭐 전 별 상관이 없었어요 ㅎ 길이도 딱 생각한 것 만큼이고요♡ 물론 제가 키가작다보니 엄청나게 잘어울리고 그러진 않았지만 한번쯤은 입어보고 싶은 아이여서 엄청 만족하고 있어요! 감사합니당ㅎㅎ
dladmstj**|색깔과 레터링이 기대이상이엇어요!! 넘나리예쁜것ㅎㅎㅎ 근데 후기처럼 정말정말 얇네요..ㅎ 당황스럽ㅋㅋㅋㅋ 세탁할때 손빨래로만 세탁해야겟어요ㅠㅠ 그래도 여름애 시원할거같아서 만족합니당ㅠㅜ 기본티라서 그런지 어떤 하의에든 어울려서 좋아용ㅎㅎ 많이 파세요~~
dladmstj**|원하던 디자인에 원하던 색이엇어요! 근데 원래 색깔마다 길이가 다릉겅가요? 브라운이랑 블랙을 주문햇는데 브라운이 더 길어요! 뭐 블랙이 자체가 짧은 길이는 아니라서 상관은 없는데 원래 그런건가 해서요! 두께는 생각보다 얇은 편이고 제값하는거 같아요ㅎㅎ 그래도 싼맛에 산거니까 만족합이다! 제일 맘에드는건 구멍이 따로없어서 허리에 맞게 쪼일수잇는거에용ㅎㅎ 많이 파세요~
jisoo72**|이건 진짜 너무 예쁜 옷입니다 저 이거 입고 놀러 갔다 왔는데 다들 예쁘다고 난리가 났어요 길이도 딱 맞고 랩으로 허리라인을 잡아줘서 더 날씬해 보여요 목 라인도 가볍게 브이넥 형식에 카라가 있어서 거 예뻐요
jisoo72**|엄청 저렴한데 퀄리티는 좋은 것 같아요 항상 고고싱 많이 이용하는데 믿고 살 만 합니다 블루 색상이지만 색깔이 약간 쨍한건 아니여서 편하게 입을 수잇을것같아요 ㅎ
30639449**|정말쫀쫀해요~~~골지재질중에서도 전혀안늘어날것같은느낌!그래도 불편할정도는아니구딱 라인잡아주는 느낌?기본티로 어디든 입기 좋을것같네요ㅎㅎ
30639449**|노란색이 너무귀여워서 구매했는데진짜재질 너무시원하고 귀여워여ㅜㅜㅜ다른색상도 사려고 들어왓는데전체품절이에요!!!!! 재입고됬으면좋겠어요색깔별로 다사게~~~!~!
tnqls48**|생각보다 이뻐서 괜찮았어요 안에 흰티는 하나 입어야할거 같아서 그냥 하나 받쳐입었어요 괜찮네염 헤헿 감사합니다잘입을게요 고고싱~
30639449**|정말깔끔한 셔츠느낌이에요~블라우스같으면서도 카라쪽이 딱떨어져서예쁜것같아요^^소라색하구 같이주문했는데 아직못받고흰색먼저왔네요~ 깔끔해서 자꾸입고싶어져요!!
rkgus7**|쇼핑몰에서 치마를 사면 끝이 조금 맘에 안드는 치마들이 많았는데 이 치마는 만족합니다!!160인 제가 입기에는 괜찮았지만 키가 크신 분들은 조금 짧다고 느껴질 수도 있을 거 같네요조금 아쉬운 점은 속바지가 없어서 따로 속바지를 입어야 한다는 것이지만 그걸 무시할 정도로 이 치마에 만족합니다!!저는 그냥 한 치수 큰 거를 사서 입었는데도 흘러 내리지는 않더라구요 넉넉하게 사셔도 괜찮을 거 같아요!!
rkgus7**|완전 좋아요!! 커서 책도 잘 들어가고 깔끔해서 좋아요!!그리고 두 가지의 방법으로  맬 수가 있어서 더 좋아요!!레터링이라서 더 좋아요!! 뭔가 포인트가 되어서 좋아요!!
tmdgus97**|s사이즈 시켰었는데 딱 잘맞아요!!!! 치마가 밴딩이라 딱 맞아서 더 좋은거 같아요! 키가 155인데 길이가 딱 맞아서 키 크신분들을 치마가 좀 짧을거 같기두 해요ㅜㅡ!
hellowh06**|어...이거 조금 별로인것같습니다.제가 너무 많은 기대를 하고있어서 그런거일수도 잇겟죠.일단 단추들어가는 모든구멍들이 다 찢어져(?)있지않더라고요.그래서 가위로 일일이 다 자르고...이때문에 주문 더럽혀졌다고 욕먹은건 안비밀..ㅠㅠ한사이즈 더 큰게 있으면 더 좋을것 같네요. 그래도 잘 입도록 하겠습니다
godtna**|여름에 편하게 입을 원피스 찾고 있었는데 정말 잘 산 것 같아요!!스판도 있어서 입기 편하고 색도 네이비라서 무난해서 검정티나 흰티 둘다 잘 어울려요길이도 적당하게 길어서 막 어정쩡하지 않아요어깨끈이 좀 길어서 흘러내리긴 하는데 그래도 좋아요
ewe**|"저번주 금요일에 주문했는데 일찍 발송해준 덕분에 오늘 무사히 도착했습니다 ! 제가 구매한 상품 "" 로코플라워베이비돌ops ""저번주 금요일에 주문 하자마자 5월 29 일에 입고예정 이라는 공지를 보고 아앗,, 설마 29일부터 다시 기다려야하나 싶었는데 오늘 드디어 잘 도착해서 너무 행복했습니다 ㅠ ㅅ ㅠ이 원피스 때문에 제가 정말 바로 겟해버렸어요,,후기도 좋고 질도 괜찮을 것 같아서요!입자마자 와 이거 너무 예쁜거 아닌가요ㅜㅜ?사실 제가 특히 원피스류를 구매할 때는 디자인도 디자인이지만 패턴을 좀 중요시하게 보는 편이거든요!다른 곳에서 몇 번 구매할 때는 사진으로는 분명 예뻤는데 직접 보니까 아닐 때가 있어서 종종 실망하고는 했는데 고고싱에서는 진짜 사진이 실물이랑 똑같게 나와서 이게 제일 마음에 들었던 것 같아요ㅠㅠ그리고 제가 목 파인 옷을 입으면 나이가 너무 들어보이는 탓에 목 쪽이 파였으면 어떡하지? 라는 걱정을 했었거든요.근데 아예 안 파인 건 아닌데 딱 맞게 파여서 정말 예쁘게 입을 것 같아요,,!그리고 재질도 생각한 기대이상으로 좋았어요.부들부들해서 저희 엄마도 잘 샀다고 칭찬해주셨습니다 그리고 소매 부분도 너무 마음에 든게 고무줄 같은게 아니라서 팔 쪽에 자국도 안나는 ㅜㅜ 만족 스럽습니다!허리 쪽도 끈이 있어 조절할 수 있는 것도 너무 좋았습니다!마지막으로,, 원피스 밑단도 주름져있는게 허술하지도 않고 딱 예쁘게 되어서 한마디로 모든 것을 종합하여 볼 때 체형보정 가능한 예쁜 원피스!존예보스에 언제 입어도 코디 완성템 이에요ㅜㅜ정말 자주 입을 것 같아요 잘 입겠습니다♡♡♡♡♡가격과 질까지 좋은 가성비 상품 첫 구매에 너무 만족스러웠어요 ~다음에도 구매하게 되면 또 구매하겠습니다 ❣❣"
luvme0**|데일리템이요 ~~ 완전 잘입고잇어여 ㅎㅎ 화이트도 살꺼에요 ! 비침이 있어서 이너는 필수고 좀 넉넉해서 여리여리해 보인다고 해야하나..? 색깔두 상콤한게 너무 맘에 드네용
780197932**|생각한거 그대로 이쁘네용~ 색도 화면그대로이고! 사이즈도 잘맞아요
luvme0**|다른분들은 전부 베이지나 화이트이신 거 같은데 저 혼자만 민트네용 ㅎㅎㅎ 좀 톤 다운된 민트색이여서 전혀 부담스럽지도 않고 예뻐요 ㅎㅎ 청바지에 엄청 잘 어울려요 ! 가슴부분(레이스)이 좀 깊게 파져있어서 그게 좀 불편하긴하지만 예쁘네욘
780197932**|마른편이긴한데 전체적으로 크네요 허벅지통이나 허리 엉덩이 라인등 전못입을거같아요 ㅠㅠ 반품은 귀찮아서 안합니다..
780197932**|s사이즈 후기*다른 고객분들이 구매하실 때 참고할 수 있게 아래사항 기재 부탁드려요! ^^- 키, 몸무게164,47-착용사이즈s-착용 후 느낌은?(좋은점/나쁜점)바지는 이쁜데 전체적으로 좀 크네요 ㅠㅠ 친구주려구요..
jy03**|포토후기 두번째예요이 티셔츠 받는데 2주나 걸렸습니다... 너무 오래걸려서 취소할까 했다가 귀찮아서 안했는데 옷은 예뻐요 길이랑 품이랑 적당하고 얇아서 여름에 입기 좋을 것 같습니다
jwi04**|제가 진짜 한눈에 딱 보고 바로 질러버린 상품입니당!! 인터넷 쇼핑몰 처음으로 고고싱에서 샀는데 아주아주 대만족입니닷 배송도 정말 빨리오고 옷도 제 마음에 듭니다 졸업사진도 이 원피스 입고 찍었는데 잘 나온거 같구용 현장체험학습가는데 이거 입고 갈 예정입니다 졸업사진찍을때 친구들이 다 이쁘다고 해줬어용!! 진짜 19000원주고 산게 돈 하나도 안 아깝고 아주아주 잘 입고 다닐꺼 같습니당 다음에도 고고싱에서 주문하도록 하겠습니닷0 ((벌써 장바구니에 옷 담아놓고 주문할려고 하는건 안비밀
45216058**|검정 살까 하다가 핑크샀는데 검정 살껄그랬나 후회가 좀되요 핑크가 조금 어두운 핑크여서 조금 그랬어요 ㅠㅠ 그래도 디자인은 이뿌니까 잘 입을려구요
clai**|진짜 예뻐용 차르르한 니트소재고 팔부분도 예쁘고 리본도 예쁩니다 두개사고싶어요.. 잘입을거 같아요!
45216058**|색깔 엄청엄청이뻐요!! 보라색블라우스가 없어서 갖고 싶었는데 생각한대로 그렇게 깊게파이지도 않았고 여성스러워서 좋습니다!!
clai**|되게 편해요 키 160 좀 안되는데 길지도 짧지도 않은 딱 생각한 길이구요 속치마도 긴편이에요
45216058**|색깔도 유니크하구 이쁘네요!! 핑크에 노란색섞여있어서 특이한색이에요 그래서 더더 맘에들고 봄에 어울릴것같아요
clai**|딱 기본템이에요~ 두껍거나 뻣뻣하지 않고 톡톡?한 여름소재구여 품 넉넉해서 여름에 시원할 거 가타용
pmj74**|보푸라기도 많이 안나고 너무 좋아요키는 165인데 엉덩이 반정도 덮어서 바지랑 입을 때도 예뻐요!
dlstns14**|여리여리해보이고 이뻐용
seddh**|옷 패턴도 알록달록하게 예쁘고, 제 키가 큰편인데 길이도 무릎위로 적당합니다~ 재질로 약간 린넨같은 재질이라 시원할것같고, 작지도 크지도 않아 핏이 딱입니다! 마음같아선 컬러별로 다 구매하고 싶네요~ㅎㅎ
csy45**|반전매력 니트나시 블랙색상 구매했습니다~딱 제가 원하던 너무 타이트하지도 너무 크지도 않는 적당한 폼이라 맘에 드네요~~여름에 잘 입을거 같습니다^^
ewe**|"저번주 금요일에 주문했는데 일찍 발송해준 덕분에 오늘 무사히 도착했습니다 ! 제가 구매한 상품 "" 꽃을든 뷔스티에 원피스 ""첫구매에 다른 원피스 하나만 구매하려고 했으나 이 상품 디자인과 패턴이 너무 마음에 들어서 같이 겟해버렸습니다 두 색상에서 매우 고민스러웠지만 여름엔 역시 아이보리가 더 시원해보인다! 라고 생각해 아이보리로 결정했죠 ✌함께 구매한 반티와 함께 입어보니 으ㅇㅏ,,, 너무 예쁜거 아닌가요ㅠ ㅠ??그래도 역시 제가 살이 찐 덕분에 입기 촛토 무리일 뻔 했습니다 ㅋㅋㅋㅋㅋ (나 왜 하비야 .. ..뷔스티에 원피스 덕분에 다이어트 다시 하려구요!매우 감사합니다 (????ㅅ??)살이 좀 더 빠지고 입으면 진짜 인생 리즈템될 것 같아요어ㅠㅠㅠㅠㅠㅠㅠㅠ개인적으로 패턴이 너무 예쁜데 그냥 원피스나 베이비돌 원피스 패턴에도 쓰인다면 진짜 충동구매로 또 사고 싶어질 거에여,,,:)앗 그리고 질은 진짜 실화인가요 ? ?가성비 진짜 너무 좋아요ㅠㅠ까칠한 질이 아니라 피부 예민보스인 저도 행복하게 입을 수 있어요 ! !혼자서 (나와 나와의,, )데이트할 때 입고 다니기 좋겠네요ㅎㅎ잘 입을게요! 감사합니닷 가격과 질까지 좋은 가성비 상품 첫 구매에 너무 만족스러웠어요 ~다음에도 구매하게 되면 또 구매하겠습니다 ❣❣"
js6**|바지 너무커요 마르신분들은 안사시는게 나을 것 같아요 그리고 좀 두꺼워서 불편할 수도 있을 것 같아요
js6**|약간 베이지 빛나용 이뻐요~!~ 무난무난해요 어떤 바지든지 어울릴 것 같아요! 쫀쫀한편인 것 같아요
chetty07**|이 옷 진짜 실물깡패네요 화면으로 본거보다 훨씬 예뻐요 벚꽃무늬도 과하지 않고 소매도 나폴거려서 엄청 예쁘네요~ 치마랑 입어야 더 매력이 넘치는 옷이에요
pig97**|진짜 이거 이제 저의 최애옷이 될 것같아요 ㅎㅎㅎ 너무 과하지도않고 적당하면서 너무 예쁘고 최고에요
pig97**|보라색옷은 처음입어보는데 넘나 예쁘네요 핏이 생각했던거랑 달랐는데 다른대로 또 너무 예뻤어요
pig97**|레옹 프린팅이 너무너무 귀여워요 지나다닐때마다 어디서 샀냐고 물어보고 그랬어요 뻔한 흰티가 아닌점이 좋았어요
pig97**|한번에 티를 3개 샀는데 다 각자 개성있고 넘나 예뻐요 ㅎㅎㅎ 검정색티가 하나도 없어서 살라했는데 저렴한 가격에 좋은 질 상품 잘 받았습니다
pig97**|아무 티랑 입어도 나름 꾸민듯 안꾸민듯해서 좋고 일단 색이랑 핏이 다 맘에 들어용 잘입을게요
ewe**|"저번주 금요일에 주문했는데 일찍 발송해준 덕분에 오늘 무사히 도착했습니다 ! 제가 구매한 상품 "" 메이플라운드 반티 ""함께 구매한 원피스와 조합이 어울릴 것 같아서 같이 구매하게 되었어요~입어보니 가격에 비해 질이 생각보다 기대이상으로 좋아서 놀랐어요.다른 티와 다르게 늘리면 잘 늘어나는 재질일까요 신기해서 자꾸 늘려봤습니다 ㅋㅋㅋㅋ그리고 너무 큰 사이즈가 아니여서 만족했어요!너무 크면 환불 해야되나,, 라는 생각이 있었거든요ㅠㅠ작지도 않고 딱 맞는 사이즈라 자주 입고 다닐 것 같네요ㅎㅎ개인적인 생각이지만 바지나 치마와 입을 때는 모델 분 사진처럼 입는게 더 예쁠 것 같습니다!가격과 질까지 좋은 가성비 상품 첫 구매에 너무 만족스러웠어요 ~다음에도 구매하게 되면 또 구매하겠습니다 ❣❣"
pig97**|핏이나 색은 정말 예뻐요 조금 짧은감이있어서 아쉽긴하지만 예쁘게 잘입고 다닐 수 있을 것같아용
ratn**|겁나 감동 ㅠㅠㅠㅠㅠㅠ쩌렴하고 안에 바지안감이기에 좀 어벙하고 싼티가날줄알았는데 핏이 딱 맞아ㅓ 라인이 너무 예뻐보여요 ㅠㅠ원래 웬만하면 후기란쓰는데고고싱안 항상 옷 퀄,핏도 좋고 가격도 싸서 너무좋아요 ㅎㅎ다른색도 내주면 살 의향 백퍼임니다
chetty07**|보자마자 핑크가 넘 예뻐서 핑크로 샀어요 근데 핑크 색상이 막상 받아보면 모니터랑 다른 경우가 많아서  실물은 안예쁘면 어쩌나 걱정했는데 정말 화면으로 본 색상이랑 똑같고 훨씬 예뻐요! 완전 핑크라기 보단 보라색에 더 가까워요 근데 진짜 예뻐요ㅠㅠㅠ 흔하지 않은 색상이라 자주 입을것 같아요~ 후기 올리려고 대충 집에 있는 검은 치마 아무거나 매치해서 입었는데 이건 흰치마랑 입어야 더 예쁠것 같네요 배송도 빠르고 아주 만족스러워요
kcas98**|후기에 있는대로 구김 좀 심한데 빨고 다리면 괜찮을 것 같아요.순간 벨트 못보고 그냥 입었는데 벨트하고 입으면 더 이쁠 것 같아요!할인할 때 싸게 잘 샀습니당
beast24**|노란색 사길 잘한거같아요 청바지에 진짜 잘어울리고~~ 시원하고 얍아서 좋은거같아요 배송도 빨라서 좋았어요
beast24**|이뻐요ㅠㅠㅠ 블랙 진짜 이쁘구요 딱 지금 시즌에 입기 좋은거같아요!! 봄여름 느낌 제대로 나는거같아용
beast24**|시원하구요 이쁘구요 재질도 얇아서 여름에 끄덕없을거같아요!! 진짜 가볍고 입기좋아요~~!!!
kcas98**|첫 리뷰 주인공이 되기는 처음이네요! 원래 후기 없는 옷 안사는데옷이 너무 예뻐서 기재 되어있는 사이즈보고 괜찮을 것 같아서과감히 구매했는데 사이트에 있는 그대로에요!!엄마도 보시고 예쁘다고 해주셨어욯ㅎㅎ 좀 밋밋하긴한데오프숄더라 괜찮은 것 같아요! 팔도 프릴이라 이쁘구요너무 소매가 벙벙할까봐 걱정했는데 자연스럽고 좋아요.오프숄더 옷은 처음이라 좀 어깨 촉감이 낯설었는데 스타일은 부담스럽지않고 너무 좋아요 자주 입을 것 같아요~고고싱에서 같이 구매한 치마랑 코디했습니다!항상 믿고 구매하는 고고싱!5월23일 입고예정인 옷이였는데 5월20일날 구매해서21일날 출고되고 22일날 공휴일이라 쉬고 오늘 도착했어요배송 빨라서 넘넘 좋아요~상의44 입으시는 분들이 입으시면 이쁘게 잘 맞을 것 같아요!!
